address,size,span_end,current_name,proposed_name,module,status,match_percent,calling_convention,signature,is_thunk,source_file,evidence,owner,notes
0x00417340,20,0x00417353,FUN_00417340,th095::ReleasePhotoFrontAnm,PhotoFront,matching,100.00,__fastcall,i32 __fastcall ReleasePhotoFrontAnm(),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 20/20 bytes and both relocations,authored,Exact standalone front.anm release entry
0x00417360,161,0x00417400,FUN_00417360,th095::PhotoFrontManagerView::~PhotoFrontManagerView,PhotoFront,matching,100.00,__thiscall,PhotoFrontManagerView::~PhotoFrontManagerView(),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 161/161 bytes and all fifteen relocations,authored,Exact Chain unlink ANM retirement global reset and six-VM vector destruction
0x00417410,316,0x0041754B,FUN_00417410,th095::PhotoFrontManagerView::Create,PhotoFront,matching,100.00,__fastcall,PhotoFrontManagerView *__fastcall PhotoFrontManagerView::Create(),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 316/316 bytes and all nineteen relocations,authored,Exact factory allocates initializes and registers update and draw Chain nodes with complete failure cleanup
0x00417550,95,0x004175AE,FUN_00417550,th095::PhotoFrontManagerView::Destroy,PhotoFront,matching,100.00,__thiscall,void PhotoFrontManagerView::Destroy(),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 95/95 bytes and both relocations,authored,Exact self-destruction wrapper invokes the full manager destructor and operator delete
0x004175B0,873,0x00417918,FUN_004175b0,th095::PhotoFrontManagerView::Update,PhotoFront,matching,100.00,__thiscall,i32 PhotoFrontManagerView::Update(),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 873/873 bytes and all twenty-four relocations,authored,Exact TH095 completion timer digits hundredths HUD fade and ten-second or five-second ANM interrupt transitions
0x00417920,80,0x0041796F,FUN_00417920,th095::PhotoFrontManagerView::Draw,PhotoFront,matching,100.00,__thiscall,i32 PhotoFrontManagerView::Draw(),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 80/80 bytes and both relocations,authored,Exact six-VM front HUD draw loop gated by the stage capture flag
0x00417970,45,0x0041799C,FUN_00417970,th095::PhotoFrontManagerView::OnUpdate,PhotoFront,matching,100.00,__fastcall,i32 __fastcall PhotoFrontManagerView::OnUpdate(PhotoFrontManagerView *front),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 45/45 bytes and both relocations,authored,Exact game-task-gated Chain update callback
0x004179A0,45,0x004179CC,FUN_004179a0,th095::PhotoFrontManagerView::OnDraw,PhotoFront,matching,100.00,__fastcall,i32 __fastcall PhotoFrontManagerView::OnDraw(PhotoFrontManagerView *front),false,src/PhotoFront.cpp,Canonical relocation-aware VC7.1 comparison: 45/45 bytes and both relocations,authored,Exact game-task-gated Chain draw callback
0x004179D0,148,0x00417A63,FUN_004179d0,th095::PhotoGameTaskView::PhotoGameTaskView,PhotoGameTask,matching,100.00,__thiscall,PhotoGameTaskView::PhotoGameTaskView(),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 148/148 bytes and all three relocations,authored,Exact task constructor restores nested timer and runtime-configuration construction before clearing the 0x124-byte object
0x00417A70,682,0x00417D19,FUN_00417a70,th095::PhotoGameTaskView::InitializeSubsystems,PhotoGameTask,matching,100.00,__thiscall,i32 PhotoGameTaskView::InitializeSubsystems(),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 682/682 bytes and all thirty-six relocations,authored,Exact live-game coordinator copies runtime state validates best-shot persistence creates ten subsystems starts scene music and clears both clocks
0x00417D20,335,0x00417E6E,FUN_00417d20,th095::PhotoGameTaskView::Load,PhotoGameTask,matching,100.00,__fastcall,void __fastcall PhotoGameTaskView::Load(void *argument),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 335/335 bytes and all twenty-four relocations,authored,Exact asynchronous loader waits for capture completion creates the live subsystem graph configures music and publishes success or failure state
0x00417E70,271,0x00417F7E,FUN_00417e70,th095::PhotoGameTaskView::~PhotoGameTaskView,PhotoGameTask,matching,100.00,__thiscall,PhotoGameTaskView::~PhotoGameTaskView(),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 271/271 bytes and all twenty-seven relocations,authored,Exact task destructor tears down the subsystem ownership graph cuts both Chain nodes stops audio conditionally and selects the fade color
0x00417F80,284,0x0041809B,FUN_00417f80,th095::PhotoGameTaskView::Create,PhotoGameTask,matching,100.00,__fastcall,PhotoGameTaskView *__fastcall PhotoGameTaskView::Create(i32 replayMode),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 284/284 bytes and all twenty relocations,authored,Exact factory allocates the task registers calc and draw callbacks and launches the asynchronous replay scan worker
0x004180A0,95,0x004180FE,FUN_004180a0,th095::PhotoGameTaskView::Destroy,PhotoGameTask,matching,100.00,__thiscall,void PhotoGameTaskView::Destroy(),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 95/95 bytes and both relocations,authored,Exact self-destruction wrapper invokes the complete task destructor and operator delete
0x00418100,790,0x00418415,FUN_00418100,th095::PhotoGameTaskView::Update,PhotoGameTask,matching,100.00,__thiscall,i32 PhotoGameTaskView::Update(),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 790/790 bytes and all twenty-eight relocations,authored,Exact TH095 gameplay task coordinator for replay exit help closure captured-photo VM execution completion countdown sound cues photo-target ECL restart and stage timing
0x00418420,617,0x00418688,FUN_00418420,th095::PhotoGameTaskView::DrawHud,PhotoGameTask,matching,100.00,__thiscall,i32 PhotoGameTaskView::DrawHud(),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 617/617 bytes and all thirty-six relocations,authored,Exact TH095 photography HUD for fade alpha high score current score photo capacity and normal or extra scene labels
0x00418690,19,0x004186A2,FUN_00418690,th095::PhotoGameTaskView::OnUpdate,PhotoGameTask,matching,100.00,__fastcall,i32 __fastcall PhotoGameTaskView::OnUpdate(PhotoGameTaskView *task),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes and the sole relocation,authored,Exact Chain update callback forwards to the live task runtime
0x004186B0,19,0x004186C2,FUN_004186b0,th095::PhotoGameTaskView::OnDraw,PhotoGameTask,matching,100.00,__fastcall,i32 __fastcall PhotoGameTaskView::OnDraw(PhotoGameTaskView *task),false,src/PhotoGameTask.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes and the sole relocation,authored,Exact Chain draw callback forwards to the photography HUD
0x004186D0,71,0x00418716,FUN_004186d0,th095::PhotoToScreen,GameCoordinates,matching,100.00,__fastcall,Float3 *PhotoToScreen(Float3 *output; const Float3 *position),false,src/GameCoordinates.cpp,Canonical relocation-aware VC7.1 comparison: 71/71 bytes and three relocations,authored,Exact TH095 world-to-screen translation used by enemy photo and rendering paths
0x00418720,471,0x004188F6,FUN_00418720,th095::GameConfiguration::Initialize,Main,matching,100.00,__thiscall,void GameConfiguration::Initialize(),false,src/Main.cpp,main-config-initialize canonical VC7.1 relocation replay,authored,Exact 200-byte reset defaults and runtime-to-serialized controller mapping
0x00418900,99,0x00418962,FUN_00418900,th095::ChainElem::ChainElem,Chain,matching,100.00,__thiscall,ChainElem::ChainElem(),false,src/Global.cpp,Canonical relocation-free VC7.1 comparison: 99/99 bytes,authored,Exact intrusive chain node constructor
0x00418970,82,0x004189C1,FUN_00418970,th095::ChainElem::~ChainElem,Chain,matching,100.00,__thiscall,ChainElem::~ChainElem(),false,src/Global.cpp,Canonical relocation-free VC7.1 comparison: 82/82 bytes,authored,Exact callback-aware intrusive chain node destructor
0x004189D0,78,0x00418A1D,FUN_004189d0,th095::Chain::Chain,Chain,matching,100.00,__thiscall,Chain::Chain(),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 78/78 bytes with six relocations,authored,Exact dual-list Chain constructor and EH cleanup
0x00418A20,260,0x00418B23,FUN_00418a20,th095::Chain::AddToCalcChain,Chain,matching,100.00,__thiscall,i32 Chain::AddToCalcChain(ChainElem *elem; i32 priority),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 260/260 bytes with eight relocations,authored,Exact priority-ordered calculation-chain insertion
0x00418B30,263,0x00418C36,FUN_00418b30,th095::Chain::AddToDrawChain,Chain,matching,100.00,__thiscall,i32 Chain::AddToDrawChain(ChainElem *elem; i32 priority),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 263/263 bytes with eight relocations,authored,Exact priority-ordered drawing-chain insertion
0x00418C40,315,0x00418D7A,FUN_00418c40,th095::Chain::RunCalcChain,Chain,matching,100.00,__thiscall,i32 Chain::RunCalcChain(),false,src/Global.cpp,Canonical VC7.1 comparison: 315 authored bytes plus exact 28-byte switch table and 25 relocations,authored,Exact calculation-chain dispatcher including restart and exit states
0x00418DA0,314,0x00418ED9,FUN_00418da0,th095::Chain::RunDrawChain,Chain,matching,100.00,__thiscall,i32 Chain::RunDrawChain(),false,src/Global.cpp,Canonical VC7.1 comparison: 314 authored bytes plus exact 24-byte switch table and 24 relocations,authored,Exact drawing-chain dispatcher and callback removal path
0x00418F00,381,0x0041907C,FUN_00418f00,th095::Chain::ReleaseSingleChain,Chain,matching,100.00,__thiscall,void Chain::ReleaseSingleChain(ChainElem *root),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 381/381 bytes with 13 relocations,authored,Exact snapshot-based reentrant chain release
0x00419080,48,0x004190AF,FUN_00419080,th095::Chain::Release,Chain,matching,100.00,__thiscall,void Chain::Release(),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 48/48 bytes with four relocations,authored,Exact replay-worker stop and dual-chain release
0x004190B0,161,0x00419150,FUN_004190b0,th095::Chain::CreateElem,Chain,matching,100.00,__thiscall,ChainElem *Chain::CreateElem(ChainCallback callback),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 161/161 bytes with six relocations,authored,Exact heap-owned chain-node factory
0x00419160,97,0x004191C0,FUN_00419160,th095::Chain::Cut,Chain,matching,100.00,__thiscall,void Chain::Cut(ChainElem *toRemove),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 97/97 bytes with nine relocations,authored,Exact synchronized public chain unlink wrapper
0x004191D0,458,0x00419399,FUN_004191d0,th095::Chain::CutImpl,Chain,matching,100.00,__thiscall,void Chain::CutImpl(ChainElem *toRemove),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 458/458 bytes with 18 relocations,authored,Exact dual-list lookup unlink deletion and lifetime callback core
0x004193A0,101,0x00419404,FUN_004193a0,th095::Controller::GetJoystickCaps,Controller,matching,100.00,__fastcall,u16 Controller::GetJoystickCaps(),false,src/Controller.cpp,Canonical relocation-aware VC7.1 comparison: 101/101 bytes with seven relocations,authored,Exact WinMM joystick discovery and capability query
0x00419410,1030,0x00419815,FUN_00419410,th095::Controller::GetControllerInput,Controller,matching,100.00,__fastcall,u16 Controller::GetControllerInput(i32 controllerIndex; i32 joystickIndex; u16 buttons),false,src/Controller.cpp,Canonical relocation-aware VC7.1 comparison: 1030/1030 bytes with 37 relocations,authored,Exact per-slot WinMM and DirectInput controller mapping
0x00419820,118,0x00419895,FUN_00419820,th095::Controller::SetButtonFromDirectInputJoystate,Controller,matching,100.00,__fastcall,u32 Controller::SetButtonFromDirectInputJoystate(u16 *outButtons; i16 controllerButtonToTest; u16 touhouButton; u8 *inputButtons),false,src/Controller.cpp,Canonical relocation-aware VC7.1 comparison: 118/118 bytes without relocations,authored,Exact DirectInput button-to-game-bit mapper
0x004198A0,111,0x0041990E,FUN_004198a0,th095::Controller::SetButtonFromControllerInputs,Controller,matching,100.00,__fastcall,u32 Controller::SetButtonFromControllerInputs(u16 *outButtons; i16 controllerButtonToTest; u16 touhouButton; u32 inputButtons),false,src/Controller.cpp,Canonical relocation-aware VC7.1 comparison: 111/111 bytes without relocations,authored,Exact WinMM button-to-game-bit mapper
0x00419910,460,0x00419ADB,FUN_00419910,th095::Controller::GetControllerState,Controller,matching,100.00,__fastcall,u8 *Controller::GetControllerState(i32 deviceIndex),false,src/Controller.cpp,Canonical relocation-aware VC7.1 comparison: 460/460 bytes with 23 relocations,authored,Exact raw 32-button WinMM and 128-button DirectInput state reader
0x00419AE0,2662,0x0041A545,FUN_00419ae0,th095::Controller::GetInput,Controller,reconstructed,0.00,__fastcall,u16 Controller::GetInput(i32 inputIndex),false,src/Controller.cpp,Pinned VC7.1 semantic probe is 2655 bytes versus the 2662-byte target after complete target-local input recovery,authored,Complete keyboard and dual-controller aggregation with repeat pressed and released histories; compiler temporary ordering remains non-exact
0x0041A550,110,0x0041A5BD,FUN_0041a550,th095::Controller::ResetKeyboard,Controller,matching,100.00,__fastcall,void Controller::ResetKeyboard(),false,src/Controller.cpp,Canonical relocation-aware VC7.1 comparison: 110/110 bytes with two relocations,authored,Exact Win32 keyboard toggle-state reset loop
0x0041A5C0,464,0x0041A78F,FUN_0041a5c0,th095::FileSystem::Decrypt,FileSystem,matching,100.00,__fastcall,LPBYTE FileSystem::Decrypt(LPBYTE data; i32 size; u8 xorValue; u8 xorValueIncrement; i32 chunkSize; i32 maxBytes),false,src/FileSystem.cpp,Canonical relocation-aware VC7.1 comparison: 464/464 bytes with two relocations,authored,Exact in-place TH095 chunk permutation and XOR decode
0x0041A790,464,0x0041A95F,FUN_0041a790,th095::FileSystem::Encrypt,FileSystem,matching,100.00,__fastcall,LPBYTE FileSystem::Encrypt(LPBYTE data; i32 size; u8 xorValue; u8 xorValueIncrement; i32 chunkSize; i32 maxBytes),false,src/FileSystem.cpp,Canonical relocation-aware VC7.1 comparison: 464/464 bytes with two relocations,authored,Exact in-place TH095 chunk permutation and XOR encode
0x0041A960,576,0x0041AB9F,FUN_0041a960,th095::FileSystem::OpenFile,FileSystem,matching,100.00,__fastcall,LPBYTE FileSystem::OpenFile(LPCSTR path; i32 *fileSize; BOOL isExternalResource),false,src/FileSystem.cpp,Canonical relocation-aware VC7.1 comparison: 576/576 bytes with 37 relocations,authored,Exact archive-or-disk loader with critical-section accounting
0x0041ABA0,175,0x0041AC4E,FUN_0041aba0,th095::FileSystem::CheckIfFileAlreadyExists,FileSystem,matching,100.00,__fastcall,BOOL FileSystem::CheckIfFileAlreadyExists(LPCSTR path),false,src/FileSystem.cpp,Canonical relocation-aware VC7.1 comparison: 175/175 bytes with 14 relocations,authored,Exact external-file existence probe with critical-section accounting
0x0041AC50,362,0x0041ADB9,FUN_0041ac50,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041ADC0,214,0x0041AE95,FUN_0041adc0,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041AEA0,214,0x0041AF75,FUN_0041aea0,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041AF80,147,0x0041B012,FUN_0041af80,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B020,107,0x0041B08A,FUN_0041b020,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B090,81,0x0041B0E0,FUN_0041b090,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B0F0,385,0x0041B270,FUN_0041b0f0,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B280,392,0x0041B407,FUN_0041b280,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B410,88,0x0041B467,FUN_0041b410,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B470,40,0x0041B497,FUN_0041b470,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B4A0,40,0x0041B4C7,FUN_0041b4a0,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B4D0,46,0x0041B4FD,FUN_0041b4d0,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B500,127,0x0041B57E,FUN_0041b500,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B580,118,0x0041B5F5,FUN_0041b580,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B600,95,0x0041B65E,FUN_0041b600,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B660,113,0x0041B6D0,FUN_0041b660,th095::ResultScreenReplayCursor::Push,UiCursor,matching,100.00,__thiscall,void ResultScreenReplayCursor::Push(),false,src/ResultScreen.cpp,Canonical VC7.1 comparison: 113/113 bytes and no relocations,authored,Exact cursor selection and count history push with bounded depth
0x0041B6E0,113,0x0041B750,FUN_0041b6e0,th095::ResultScreenReplayCursor::Pop,UiCursor,matching,100.00,__thiscall,void ResultScreenReplayCursor::Pop(),false,src/ResultScreen.cpp,Canonical VC7.1 comparison: 113/113 bytes and no relocations,authored,Exact cursor selection and count history restore
0x0041B760,200,0x0041B827,FUN_0041b760,th095::ResultScreenReplayCursor::Move,UiCursor,matching,100.00,__thiscall,i32 ResultScreenReplayCursor::Move(i32 amount),false,src/ResultScreen.cpp,Canonical relocation-aware VC7.1 comparison: 200/200 bytes and no relocations,authored,Exact reusable wrapping clamping and disabled-entry cursor movement
0x0041B830,98,0x0041B891,FUN_0041b830,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041B8A0,117,0x0041B914,FUN_0041b8a0,th095::ResultScreenTimer::Tick,Timer,matching,100.00,__thiscall,i32 ResultScreenTimer::Tick(),false,src/ResultScreen.cpp,Canonical relocation-aware VC7.1 comparison: 117/117 bytes and 5 relocations,authored,Exact game-speed-aware fractional timer tick used by 27 target callers
0x0041B920,264,0x0041BA27,FUN_0041b920,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041BA30,71,0x0041BA76,FUN_0041ba30,,,unclassified,0.00,,,false,,Ghidra 12.1.3 auto-analysis candidate; boundary unreviewed,,
0x0041BA80,83,0x0041BAD2,FUN_0041ba80,th095::CalculateAlignedChecksum,Checksum,matching,100.00,__fastcall,i32 CalculateAlignedChecksum(i32 *data; u32 size),false,src/Checksum.cpp,Canonical relocation-free VC7.1 comparison: 83/83 bytes,authored,Exact signed additive checksum across the aligned four-byte prefix
0x0041BAE0,19,0x0041BAF2,FUN_0041bae0,th095::ReplayScanWorker::~ReplayScanWorker,ReplayScanWorker,matching,100.00,__thiscall,ReplayScanWorker::~ReplayScanWorker(),false,src/ReplayScanWorker.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes with one relocation,authored,Exact replay scan worker destructor
0x0041BB00,21,0x0041BB14,FUN_0041bb00,th095::ReplayBrowserExitSignal::Request,ReplayBrowser,matching,100.00,__thiscall,void ReplayBrowserExitSignal::Request(),false,src/ReplayBrowser.cpp,Canonical VC7.1 comparison: 21/21 bytes and no relocations,authored,Exact replay-browser exit signal setter
0x0041BB20,124,0x0041BB9B,FUN_0041bb20,th095::ReplayScanWorker::Stop,ReplayScanWorker,matching,100.00,__thiscall,void ReplayScanWorker::Stop(),false,src/ReplayScanWorker.cpp,Canonical relocation-aware VC7.1 comparison: 124/124 bytes with three relocations,authored,Exact cooperative stop wait and handle teardown
0x0041BBA0,87,0x0041BBF6,FUN_0041bba0,th095::ReplayScanWorker::Start,ReplayScanWorker,matching,100.00,__thiscall,void ReplayScanWorker::Start(void (__fastcall *callback)(void *); void *argument),false,src/ReplayScanWorker.cpp,Canonical relocation-aware VC7.1 comparison: 87/87 bytes with two relocations,authored,Exact replay scan worker launcher
0x0041BC00,278,0x0041BD15,FUN_0041bc00,th095::ControllerInputSlotView::ControllerInputSlotView,Controller,matching,100.00,__thiscall,ControllerInputSlotView::ControllerInputSlotView(),false,src/Controller.cpp,Canonical relocation-free VC7.1 comparison: 278/278 bytes,authored,Exact three-profile controller and keyboard default mapping constructor
0x0041BD20,75,0x0041BD6A,FUN_0041bd20,th095::Chain::~Chain,Chain,matching,100.00,__thiscall,Chain::~Chain(),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 75/75 bytes with six relocations,authored,Exact dual-list Chain destructor and EH cleanup
0x0041BD70,84,0x0041BDC3,FUN_0041bd70,th095::ZunMemory::~ZunMemory,Runtime,matching,100.00,__thiscall,ZunMemory::~ZunMemory(),false,src/Global.cpp,Canonical relocation-aware VC7.1 comparison: 84/84 bytes with one relocation,authored,Exact registered-allocation fallback destructor
0x0041BDD0,105,0x0041BE38,FUN_0041bdd0,th095::TextRenderBufferView::TextRenderBufferView,TextRenderer,matching,100.00,__thiscall,TextRenderBufferView::TextRenderBufferView(),false,src/TextRenderer.cpp,Canonical relocation-free VC7.1 comparison: 105/105 bytes,authored,Exact global text-render-buffer field initialization
0x0041BE40,19,0x0041BE52,FUN_0041be40,th095::TextRenderBufferView::~TextRenderBufferView,TextRenderer,matching,100.00,__thiscall,TextRenderBufferView::~TextRenderBufferView(),false,src/TextRenderer.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes and one relocation,authored,Exact text-render-buffer destructor forwarding to ReleaseBuffer
0x0041BE60,182,0x0041BF15,FUN_0041be60,th095::TextRenderBufferView::ReleaseBuffer,TextRenderer,matching,100.00,__thiscall,bool TextRenderBufferView::ReleaseBuffer(),false,src/TextRenderer.cpp,Canonical relocation-aware VC7.1 comparison: 182/182 bytes and 3 relocations,authored,Exact GDI bitmap/DC teardown and render-buffer state reset
0x0041BF20,104,0x0041BF87,FUN_0041bf20,th095::TextRenderBufferView::AllocateBufferWithFallback,TextRenderer,matching,100.00,__thiscall,bool TextRenderBufferView::AllocateBufferWithFallback(i32 width; i32 height; D3DFORMAT format),false,src/TextRenderer.cpp,Canonical relocation-aware VC7.1 comparison: 104/104 bytes and 3 relocations,authored,Exact 16-bit-to-32-bit DIB allocation fallback policy
0x0041BF90,490,0x0041C179,FUN_0041bf90,th095::TextRenderBufferView::TryAllocateBuffer,TextRenderer,reconstructed,0.00,__thiscall,bool TextRenderBufferView::TryAllocateBuffer(i32 width; i32 height; D3DFORMAT format),false,src/TextRenderer.cpp,Pinned VC7.1 probe reconstructs complete control flow and side effects; residual size/local-slot differences remain,authored,Complete DIB-section allocation and pixel-format mask setup
0x0041C180,88,0x0041C1D7,FUN_0041c180,th095::TextRenderBufferView::GetFormatInfo,TextRenderer,matching,100.00,__thiscall,TextRenderFormatInfo *TextRenderBufferView::GetFormatInfo(D3DFORMAT format),false,src/TextRenderer.cpp,Canonical relocation-aware VC7.1 comparison: 88/88 bytes and 3 relocations,authored,Exact seven-entry D3D format-table lookup including the target input-sentinel behavior
0x0041C1E0,911,0x0041C56E,FUN_0041c1e0,th095::TextRenderBufferView::ApplyAlphaBleed,TextRenderer,reconstructed,0.00,__thiscall,bool TextRenderBufferView::ApplyAlphaBleed(i32 rowCount),false,src/TextRenderer.cpp,Pinned VC7.1 probe has the exact 911-byte extent; all eight neighbor relocations resolve and 763/879 comparable bytes match,authored,Complete ARGB8888 and ARGB4444 transparent-pixel color bleed for the text buffer
0x0041C570,133,0x0041C5F4,FUN_0041c570,th095::AccumulateArgb4444Neighbor,AnmTexture,matching,100.00,__fastcall,void AccumulateArgb4444Neighbor(u32 *sums; PixelArgb4444 *pixel; u32 *count),false,src/SceneTexture.cpp,Canonical relocation-free VC7.1 comparison: 133/133 bytes,authored,Exact alpha-tested ARGB4444 neighbor color accumulator
0x0041C600,373,0x0041C774,FUN_0041c600,th095::TextRenderBufferView::InvertAlpha,TextRenderer,matching,100.00,__thiscall,bool TextRenderBufferView::InvertAlpha(i32 rowCount; BOOL unused),false,src/TextRenderer.cpp,Canonical relocation-free VC7.1 comparison: 373/373 bytes,authored,Exact alpha inversion and transparent-pixel clearing for three D3D formats
0x0041C780,278,0x0041C895,FUN_0041c780,th095::TextHelperView::CreateTextBuffer,TextRenderer,matching,100.00,__fastcall,void TextHelperView::CreateTextBuffer(),false,src/TextRenderer.cpp,Canonical relocation-aware VC7.1 comparison: 278/278 bytes and 17 relocations,authored,Exact TH095 random-table initialization plus four persistent Japanese GDI fonts
0x0041C8A0,65,0x0041C8E0,FUN_0041c8a0,th095::TextHelperView::ReleaseTextBuffer,TextRenderer,matching,100.00,__fastcall,void TextHelperView::ReleaseTextBuffer(),false,src/TextRenderer.cpp,Canonical relocation-aware VC7.1 comparison: 65/65 bytes and 10 relocations,authored,Exact render-buffer and persistent-font teardown
0x0041C8F0,560,0x0041CB1F,FUN_0041c8f0,th095::TextHelperView::RenderTextToTextureBold,TextRenderer,reconstructed,0.00,__fastcall,void TextHelperView::RenderTextToTextureBold(i32 x; i32 y; i32 width; i32 height; i32 glyphWidth; i32 glyphHeight; COLORREF textColor; COLORREF shadowColor; const char *text; IDirect3DTexture8 *texture),false,src/TextRenderer.cpp,Pinned VC7.1 probe has the exact 560-byte extent; all 25 relocations resolve and 419/460 comparable bytes match,authored,Complete TH095 persistent-font memory-to-surface text renderer
0x0041CB20,127,0x0041CB9E,FUN_0041cb20,th095::PhotoItemManagerView::PhotoItemManagerView,PhotoItem,matching,100.00,__thiscall,PhotoItemManagerView::PhotoItemManagerView(),false,src/PhotoItemManager.cpp,Canonical relocation-aware VC7.1 comparison: 127/127 bytes and all ten relocations,authored,Exact ItemInf construction zeroing the 150-slot pool and publishing the global owner
0x0041CBA0,64,0x0041CBDF,FUN_0041cba0,th095::PhotoItemView::PhotoItemView,PhotoItem,matching,100.00,__thiscall,PhotoItemView::PhotoItemView(),false,src/PhotoItemManager.cpp,Canonical relocation-aware VC7.1 comparison: 64/64 bytes and the embedded AnmVm constructor relocation,authored,Exact construction of one 0x2F8-byte photography charge item
0x0041CBE0,43,0x0041CC0A,Concurrency::details::TaskStack::~TaskStack,th095::PhotoItemView::~PhotoItemView,PhotoItem,matching,100.00,__thiscall,PhotoItemView::~PhotoItemView(),false,src/PhotoItemManager.cpp,Canonical relocation-aware VC7.1 comparison: 43/43 bytes and the generated-vertex free relocation,authored,Exact embedded AnmVm ownership teardown
0x0041CC10,13,0x0041CC1C,FUN_0041cc10,th095::PhotoItemManagerView::Initialize,PhotoItem,matching,100.00,__thiscall,i32 PhotoItemManagerView::Initialize(),false,src/PhotoItemManager.cpp,Canonical relocation-free VC7.1 comparison: 13/13 bytes,authored,Exact successful ItemInf initialization stub
0x0041CC20,146,0x0041CCB1,FUN_0041cc20,th095::PhotoItemManagerView::~PhotoItemManagerView,PhotoItem,matching,100.00,__thiscall,PhotoItemManagerView::~PhotoItemManagerView(),false,src/PhotoItemManager.cpp,Canonical relocation-aware VC7.1 comparison: 146/146 bytes and all thirteen relocations,authored,Exact chain unlink global reset and 150-item vector teardown
0x0041CCC0,316,0x0041CDFB,FUN_0041ccc0,th095::PhotoItemManagerView::Create,PhotoItem,matching,100.00,__fastcall,PhotoItemManagerView *PhotoItemManagerView::Create(),false,src/PhotoItemManager.cpp,Canonical relocation-aware VC7.1 comparison: 316/316 bytes and all nineteen relocations,authored,Exact heap construction failure cleanup and calc/draw chain registration
0x0041CE00,95,0x0041CE5E,FUN_0041ce00,th095::PhotoItemManagerView::Destroy,PhotoItem,matching,100.00,__thiscall,void PhotoItemManagerView::Destroy(),false,src/PhotoItemManager.cpp,Canonical relocation-aware VC7.1 comparison: 95/95 bytes and both relocations,authored,Exact self-destruction entry forwarding full ItemInf teardown
